onset	duration	#item	bepoch	ecode	label	diff	dura	b_flags	a_flags	enable	bin	trial_type
24.6050456159827	1	1	0	1	Trial1	0	1000	0	0	1	[      1]	dummy-probes
48.9798583601066	1	2	0	2	Trial2	0	1000	0	0	1	[      1]	dummy-probes
55.1164594492172	1	3	0	3	Trial3	0	1000	0	0	1	[      1]	dummy-probes
73.2668029459863	1	4	0	4	Trial4	0	1000	0	0	1	[      1]	dummy-probes
98.112532746226	1	5	0	5	Trial5	0	1000	0	0	1	[      1]	dummy-probes
109.66480117434	1	6	0	6	Trial6	0	1000	0	0	1	[      1]	dummy-probes
152.910918627946	1	7	0	7	Trial7	0	1000	0	0	1	[      1]	dummy-probes
171.525572871995	1	8	0	8	Trial8	0	1000	0	0	1	[      1]	dummy-probes
196.021127945871	1	9	0	9	Trial9	0	1000	0	0	1	[      1]	dummy-probes
202.275887969382	1	10	0	10	Trial10	0	1000	0	0	1	[      1]	dummy-probes
251.172882574366	1	11	0	11	Trial11	0	1000	0	0	1	[      1]	dummy-probes
275.668071559771	1	12	0	12	Trial12	0	1000	0	0	1	[      1]	dummy-probes
293.932572808736	1	13	0	13	Trial13	0	1000	0	0	1	[      1]	dummy-probes
354.963086422641	1	14	0	14	Trial14	0	1000	0	0	1	[      1]	dummy-probes
367.443314138318	1	15	0	15	Trial15	0	1000	0	0	1	[      1]	dummy-probes
391.492177039712	1	16	0	16	Trial16	0	1000	0	0	1	[      1]	dummy-probes
465.354052854016	1	17	0	17	Trial17	0	1000	0	0	1	[      1]	dummy-probes
483.970745539803	1	18	0	18	Trial18	0	1000	0	0	1	[      1]	dummy-probes
551.115617204073	1	19	0	19	Trial19	0	1000	0	0	1	[      1]	dummy-probes
587.506113126239	1	20	0	20	Trial20	0	1000	0	0	1	[      1]	dummy-probes
599.658099662675	1	21	0	21	Trial21	0	1000	0	0	1	[      1]	dummy-probes
630.875344484677	1	22	0	22	Trial22	0	1000	0	0	1	[      1]	dummy-probes
642.890826827493	1	23	0	23	Trial23	0	1000	0	0	1	[      1]	dummy-probes
679.77300631157	1	24	0	24	Trial24	0	1000	0	0	1	[      1]	dummy-probes
753.279942518068	1	25	0	25	Trial25	0	1000	0	0	1	[      1]	dummy-probes
759.528453963031	1	26	0	26	Trial26	0	1000	0	0	1	[      1]	dummy-probes
765.416979606145	1	27	0	27	Trial27	0	1000	0	0	1	[      1]	dummy-probes
795.931141371557	1	28	0	28	Trial28	0	1000	0	0	1	[      1]	dummy-probes
838.937103594566	1	29	0	29	Trial29	0	1000	0	0	1	[      1]	dummy-probes
845.288984525098	1	30	0	30	Trial30	0	1000	0	0	1	[      1]	dummy-probes
857.657901286137	1	31	0	31	Trial31	0	1000	0	0	1	[      1]	dummy-probes
881.937464878903	1	32	0	32	Trial32	0	1000	0	0	1	[      1]	dummy-probes
906.088638880935	1	33	0	33	Trial33	0	1000	0	0	1	[      1]	dummy-probes
912.336445611562	1	34	0	34	Trial34	0	1000	0	0	1	[      1]	dummy-probes
954.977705389945	1	35	0	35	Trial35	0	1000	0	0	1	[      1]	dummy-probes
979.963728984546	1	36	0	36	Trial36	0	1000	0	0	1	[      1]	dummy-probes
11.6495806	1	1	0	1	Trial1	0	1000	0	0	1	[      1]	dummy-surprises
17.2973029	1	2	0	2	Trial2	0	1000	0	0	1	[      1]	dummy-surprises
24.13613307	1	3	0	3	Trial3	0	1000	0	0	1	[      1]	dummy-surprises
30.13610746	1	4	0	4	Trial4	0	1000	0	0	1	[      1]	dummy-surprises
36.15228503	1	5	0	5	Trial5	0	1000	0	0	1	[      1]	dummy-surprises
48.51109149	1	6	0	6	Trial6	0	1000	0	0	1	[      1]	dummy-surprises
54.64668816	1	7	0	7	Trial7	0	1000	0	0	1	[      1]	dummy-surprises
60.17498657	1	8	0	8	Trial8	0	1000	0	0	1	[      1]	dummy-surprises
72.79802843	1	9	0	9	Trial9	0	1000	0	0	1	[      1]	dummy-surprises
78.55717249	1	10	0	10	Trial10	0	1000	0	0	1	[      1]	dummy-surprises
84.98145177	1	11	0	11	Trial11	0	1000	0	0	1	[      1]	dummy-surprises
91.41272232	1	12	0	12	Trial12	0	1000	0	0	1	[      1]	dummy-surprises
97.64443071	1	13	0	13	Trial13	0	1000	0	0	1	[      1]	dummy-surprises
103.3073945	1	14	0	14	Trial14	0	1000	0	0	1	[      1]	dummy-surprises
109.1889977	1	15	0	15	Trial15	0	1000	0	0	1	[      1]	dummy-surprises
122.044191	1	16	0	16	Trial16	0	1000	0	0	1	[      1]	dummy-surprises
127.9244976	1	17	0	17	Trial17	0	1000	0	0	1	[      1]	dummy-surprises
140.0588143	1	18	0	18	Trial18	0	1000	0	0	1	[      1]	dummy-surprises
146.0739385	1	19	0	19	Trial19	0	1000	0	0	1	[      1]	dummy-surprises
