participant	trial_num	practice	task	condition	RSVP	RAP	probePos	probe_presence	surprise_sound	surprise_img	probe_response	probe_resp_time	first_fixation_time	trial_start_time	surprise_start_time	probe_start_time	trial_end_time	trial_duration	actualEventTimes	plannedEventTimes	date	framerate	marker_vol	RAP_vol
17	1	FALSE	NA	a	['Y', 'U', 'J', 'W', 'C', 'A', 'B', 'S', 'G', 'X', 'P', 'H', 'Z', 'K', 'E', 'R']	[2670, 2059, 1029, 2448, 829, 697, 760, 1731, 944, 4000, 1456, 986, 2911, 1122, 904, 1587]	10	Present	NA	NA	PRESENT	0.42517590522766113	2.1457672119140625e-6	1.9951090812683103	2.811784807794316	3.161787668797266	6.103870868682861	4.108761787414551	[0.01428985595703125, 0.11409687995910645, 1.0871899127960205, 1.265185832977295, 2.01595401763916, 2.1330149173736572, 2.2496438026428223, 2.3664729595184326, 2.483186960220337, 2.6000938415527344, 2.716728925704956, 2.833530902862549, 2.950467824935913, 3.0671749114990234, 3.1839518547058105, 3.3009610176086426, 3.417712926864624, 3.5345168113708496, 3.6512038707733154, 3.7679758071899414, 3.8849539756774902, 4.1038689613342285]	[9.5367431640625e-07, 0.11666762033431641, 1.0996676203343163, 1.2663676203343164, 2.016367620334316, 2.133034286994316, 2.249700953654316, 2.3663676203143162, 2.4830342869743163, 2.5997009536343163, 2.7163676202943163, 2.8330342869543164, 2.9497009536143164, 3.0663676202743164, 3.1830342869343164, 3.2997009535943165, 3.4163676202543165, 3.5330342869143165, 3.6497009535743166, 3.7663676202343166, 3.8830342868943166, 4.11636762022765]	2021_Feb_01_1133	59.96780216920732	1	0.375
17	2	FALSE	NA	a	['Z', 'H', 'N', 'P', 'G', 'R', 'S', 'X', 'W', 'U', 'B', 'E', 'K', 'Y', 'V', 'M']	[2911, 986, 1335, 1456, 944, 1587, 1731, 4000, 2448, 2059, 760, 904, 1122, 2670, 2245, 1224]	8	Present	NA	NA	PRESENT	0.37401700019836426	6.106174945831299	8.10862398147583	8.69196542100752	9.041967328336153	12.22023582458496	4.111611843109131	[6.120462894439697, 6.237283945083618, 7.203557014465332, 7.388530969619751, 8.139241933822632, 8.256155014038086, 8.37276291847229, 8.489512920379639, 8.606542825698853, 8.723305940628052, 8.840115785598755, 8.956907987594604, 9.073683977127075, 9.190321922302246, 9.307330846786499, 9.423945903778076, 9.540905952453613, 9.657518863677979, 9.774312019348145, 9.891420841217041, 10.008116006851196, 10.220235824584961]	[6.11636762022765, 6.23303428688765, 7.216034286887649, 7.382734286887649, 8.132734286887649, 8.24940095354765, 8.36606762020765, 8.48273428686765, 8.59940095352765, 8.716067620187651, 8.832734286847652, 8.949400953507652, 9.066067620167653, 9.182734286827653, 9.299400953487654, 9.416067620147654, 9.532734286807655, 9.649400953467655, 9.766067620127656, 9.882734286787656, 9.999400953447656, 10.232734286780989]	2021_Feb_01_1133	59.96780216920732	1	0.375
17	3	FALSE	NV	a	['G', 'P', 'E', 'V', 'B', 'N', 'W', 'X', 'C', 'T', 'H', 'Z', 'U', 'A', 'J', 'Y']	[944, 1456, 904, 2245, 760, 1335, 2448, 4000, 829, 1888, 986, 2911, 2059, 697, 1029, 2670]	8	Present	NA	NA	PRESENT	0.4992358684539795	12.212527990341188	14.224766969680786	14.808108409212476	15.158110316541109	18.336601972579956	4.11183500289917	[12.226813793182373, 12.343597888946533, 13.319929838180542, 13.495154857635498, 14.245642900466919, 14.362527847290039, 14.47941780090332, 14.596195936203003, 14.71290397644043, 14.829778909683228, 14.946494817733765, 15.06344985961914, 15.180233001708984, 15.296917915344238, 15.413866996765137, 15.53056287765503, 15.6472749710083, 15.764041900634766, 15.880903005599976, 15.997763872146606, 16.11451292037964, 16.336602926254272]	[12.232734286780989, 12.34940095344099, 13.33240095344099, 13.49910095344099, 14.24910095344099, 14.365767620100991, 14.482434286760991, 14.599100953420992, 14.715767620080992, 14.832434286740993, 14.949100953400993, 15.065767620060994, 15.182434286720994, 15.299100953380995, 15.415767620040995, 15.532434286700996, 15.649100953360996, 15.765767620020997, 15.882434286680997, 15.999100953340998, 16.115767620000998, 16.349100953334332]	2021_Feb_01_1133	59.96780216920732	1	0.375
17	4	FALSE	NN	a	['S', 'H', 'A', 'B', 'R', 'U', 'M', 'V', 'J', 'Y', 'E', 'G', 'N', 'P', 'Z', 'K']	[1731, 986, 697, 760, 1587, 2059, 1224, 2245, 1029, 2670, 904, 944, 1335, 1456, 2911, 1122]	12	Absent	NA	NA	ABSENT	0.4878079891204834	18.33576011657715	20.341222047805783	21.391230153977475	21.741232061306107	24.452969789505005	4.111747741699219	[18.350047826766968, 18.466965913772583, 19.436291933059692, 19.61826992034912, 20.36931085586548, 20.485912799835205, 20.602563858032227, 20.71940279006958, 20.836078882217407, 20.95292091369629, 21.069804906845093, 21.186522006988525, 21.303269863128662, 21.42013192176819, 21.536978006362915, 21.653604984283447, 21.770489931106567, 21.887195825576782, 22.00421690940857, 22.120980978012085, 22.237801790237427, 22.45296883583069]	[18.349100953334332, 18.46576761999433, 19.44876761999433, 19.61546761999433, 20.36546761999433, 20.48213428665433, 20.598800953314328, 20.715467619974326, 20.832134286634325, 20.948800953294324, 21.065467619954322, 21.18213428661432, 21.29880095327432, 21.41546761993432, 21.532134286594317, 21.648800953254316, 21.765467619914315, 21.882134286574313, 21.998800953234312, 22.11546761989431, 22.23213428655431, 22.465467619887644]	2021_Feb_01_1133	59.96780216920732	1	0.375
17	5	FALSE	NA	a	['J', 'N', 'A', 'U', 'B', 'M', 'S', 'V', 'T', 'Y', 'W', 'C', 'X', 'G', 'K', 'R']	[1029, 1335, 697, 2059, 760, 1224, 1731, 2245, 1888, 2670, 2448, 829, 4000, 944, 1122, 1587]	13	Present	NA	NA	PRESENT	0.4528710842132568	24.45907616615295	26.45768713951111	27.62436167392422	27.97436381967143	30.569336891174316	4.111649751663208	[24.473362922668457, 24.59006094932556, 25.55265998840332, 25.724565982818604, 26.492477893829346, 26.59224581718445, 26.708927869796753, 26.82588481903076, 26.942539930343628, 27.05951189994812, 27.17616581916809, 27.293113946914673, 27.409671783447266, 27.526691913604736, 27.643454790115356, 27.760193824768066, 27.876896858215332, 27.993788957595825, 28.110628843307495, 28.227434873580933, 28.34409785270691, 28.569336891174316]	[24.465467619887644, 24.582134286547642, 25.565134286547643, 25.73183428654764, 26.48183428654764, 26.59850095320764, 26.71516761986764, 26.831834286527638, 26.948500953187636, 27.065167619847635, 27.181834286507634, 27.298500953167633, 27.41516761982763, 27.53183428648763, 27.64850095314763, 27.765167619807627, 27.881834286467626, 27.998500953127625, 28.115167619787623, 28.231834286447622, 28.34850095310762, 28.581834286440955]	2021_Feb_01_1133	59.96780216920732	1	0.375
17	6	FALSE	NV	a	['M', 'P', 'Y', 'S', 'A', 'G', 'U', 'H', 'X', 'E', 'J', 'K', 'V', 'B', 'R', 'N']	[1224, 1456, 2670, 1731, 697, 944, 2059, 986, 4000, 904, 1029, 1122, 2245, 760, 1587, 1335]	9	Present	NA	NA	PRESENT	0.665377140045166	30.56581401824951	32.57406306266785	33.27406997676664	33.62407212251385	36.68570399284363	4.111640930175781	[30.58010196685791, 30.696635007858276, 31.66902995109558, 31.847906827926636, 32.59863495826721, 32.71533393859863, 32.83215284347534, 32.94885778427124, 33.06586480140686, 33.182602882385254, 33.29938793182373, 33.4161479473114, 33.533092975616455, 33.64991784095764, 33.766496896743774, 33.88348698616028, 34.00014281272888, 34.1169228553772, 34.23383593559265, 34.35054898262024, 34.46743083000183, 34.68570280075073]	[30.581834286440955, 30.698500953100954, 31.681500953100954, 31.848200953100953, 32.59820095310096, 32.71486761976096, 32.83153428642096, 32.94820095308096, 33.064867619740966, 33.18153428640097, 33.29820095306097, 33.41486761972097, 33.531534286380975, 33.64820095304098, 33.76486761970098, 33.88153428636098, 33.998200953020984, 34.114867619680986, 34.23153428634099, 34.34820095300099, 34.46486761966099, 34.69820095299433]	2021_Feb_01_1133	59.96780216920732	1	0.375
17	7	FALSE	NA	a	['S', 'W', 'C', 'V', 'Y', 'T', 'K', 'N', 'P', 'R', 'A', 'X', 'H', 'Z', 'B', 'G']	[1731, 2448, 829, 2245, 2670, 1888, 1122, 1335, 1456, 1587, 697, 4000, 986, 2911, 760, 944]	12	Present	NA	NA	PRESENT	0.5030069351196289	36.688913106918335	38.69035816192627	39.74036602967938	40.09036793700801	42.802079916000366	4.111721754074097	[36.70319890975952, 36.81999182701111, 37.78539180755615, 37.971019983291626, 38.721923828125, 38.83857178688049, 38.95555400848389, 39.07229399681091, 39.189082860946655, 39.305938959121704, 39.422688007354736, 39.539344787597656, 39.65620279312134, 39.7730598449707, 39.88988995552063, 40.00644779205322, 40.123313903808594, 40.22337985038757, 40.3401038646698, 40.45690178871155, 40.573718786239624, 40.80206894874573]	[36.69820095299433, 36.81486761965433, 37.797867619654326, 37.964567619654325, 38.714567619654325, 38.83123428631433, 38.94790095297433, 39.06456761963433, 39.181234286294334, 39.297900952954336, 39.41456761961434, 39.53123428627434, 39.64790095293434, 39.764567619594345, 39.88123428625435, 39.99790095291435, 40.11456761957435, 40.231234286234354, 40.347900952894356, 40.46456761955436, 40.58123428621436, 40.814567619547695]	2021_Feb_01_1133	59.96780216920732	1	0.375
17	8	FALSE	VA	a	['A', 'Y', 'G', 'S', 'N', 'V', 'M', 'P', 'H', 'surprise', 'T', 'U', 'X', 'B', 'W', 'C']	[697, 2670, 944, 1731, 1335, 2245, 1224, 1456, 986, 'stimAuditory/all_stimAuditory/120.wav', 1888, 2059, 4000, 760, 2448, 829]	13	Present	NA	NA	PRESENT	0.9870820045471193	42.795177936553955	44.806544065475464	45.973218599888575	46.32322074563579	48.918437004089355	4.111892938613892	[42.80946588516235, 42.92637085914612, 43.90176200866699, 44.07746195793152, 44.828258991241455, 44.94537281990051, 45.06186294555664, 45.178812980651855, 45.2954888343811, 45.4124059677124, 45.52924084663391, 45.645938873291016, 45.76265788078308, 45.87953495979309, 45.99639892578125, 46.11317491531372, 46.23000192642212, 46.34669780731201, 46.463305950164795, 46.58027386665344, 46.697105884552, 46.918437004089355]	[42.814567619547695, 42.9312342862077, 43.914234286207694, 44.08093428620769, 44.83093428620769, 44.947600952867695, 45.0642676195277, 45.1809342861877, 45.2976009528477, 45.414267619507704, 45.53093428616771, 45.64760095282771, 45.76426761948771, 45.88093428614771, 45.997600952807716, 46.11426761946772, 46.23093428612772, 46.34760095278772, 46.464267619447725, 46.58093428610773, 46.69760095276773, 46.93093428610106]	2021_Feb_01_1133	59.96780216920732	1	0.375
17	9	FALSE	NN	a	['C', 'H', 'J', 'A', 'E', 'P', 'G', 'B', 'R', 'K', 'Y', 'W', 'U', 'N', 'M', 'V']	[829, 986, 1029, 697, 904, 1456, 944, 760, 1587, 1122, 2670, 2448, 2059, 1335, 1224, 2245]	12	Absent	NA	NA	ABSENT	0.4641578197479248	48.918377161026	50.92297101020813	51.97297911637982	52.32298102370845	55.03480291366577	4.111831903457642	[48.932663917541504, 49.04957699775696, 50.018126010894775, 50.20115900039673, 50.9515860080719, 51.06843280792236, 51.18536186218262, 51.30193090438843, 51.41888999938965, 51.53560400009155, 51.652153968811035, 51.768975019454956, 51.88592290878296, 52.002776861190796, 52.119489908218384, 52.236347913742065, 52.352898836135864, 52.469878911972046, 52.58659887313843, 52.70341491699219, 52.82032084465027, 53.034801959991455]	[48.93093428610106, 49.047600952761066, 50.03060095276106, 50.19730095276106, 50.94730095276106, 51.063967619421064, 51.180634286081066, 51.29730095274107, 51.41396761940107, 51.53063428606107, 51.647300952721075, 51.76396761938108, 51.88063428604108, 51.99730095270108, 52.113967619361084, 52.230634286021086, 52.34730095268109, 52.46396761934109, 52.58063428600109, 52.697300952661095, 52.8139676193211, 53.04730095265443]	2021_Feb_01_1133	59.96780216920732	1	0.375
17	10	FALSE	NA	a	['Y', 'W', 'M', 'U', 'T', 'P', 'V', 'J', 'S', 'R', 'K', 'X', 'A', 'H', 'Z', 'G']	[2670, 2448, 1224, 2059, 1888, 1456, 2245, 1029, 1731, 1587, 1122, 4000, 697, 986, 2911, 944]	12	Present	NA	NA	PRESENT	0.14125800132751465	55.04175806045532	57.03952097892761	58.0895290850993	58.43953099242793	61.15117001533508	4.111649036407471	[55.056044816970825, 55.155911922454834, 56.13449287414551, 56.307164907455444, 57.07478594779968, 57.17490601539612, 57.291788816452026, 57.408456802368164, 57.52529788017273, 57.641971826553345, 57.758673906326294, 57.87562894821167, 57.992435932159424, 58.109241008758545, 58.225775957107544, 58.34257793426514, 58.459606885910034, 58.57618594169617, 58.69322085380554, 58.8099730014801, 58.926843881607056, 59.15117001533508]	[55.04730095265443, 55.163967619314434, 56.14696761931443, 56.31366761931443, 57.06366761931443, 57.18033428597443, 57.297000952634434, 57.413667619294436, 57.53033428595444, 57.64700095261444, 57.76366761927444, 57.880334285934445, 57.99700095259445, 58.11366761925445, 58.23033428591445, 58.347000952574454, 58.46366761923446, 58.58033428589446, 58.69700095255446, 58.81366761921446, 58.930334285874466, 59.1636676192078]	2021_Feb_01_1133	59.96780216920732	1	0.375
