onset	duration	#item	bepoch	ecode	label	diff	dura	b_flags	a_flags	enable	bin	trial_type
48.0782804711555	1	1	0	1	Trial1	0	1000	0	0	1	[      1]	dummy-probes
71.9529496863231	1	2	0	2	Trial2	0	1000	0	0	1	[      1]	dummy-probes
78.558518488134	1	3	0	3	Trial3	0	1000	0	0	1	[      1]	dummy-probes
96.4007249977293	1	4	0	4	Trial4	0	1000	0	0	1	[      1]	dummy-probes
115.068501713482	1	5	0	5	Trial5	0	1000	0	0	1	[      1]	dummy-probes
157.947071079289	1	6	0	6	Trial6	0	1000	0	0	1	[      1]	dummy-probes
176.598598207603	1	7	0	7	Trial7	0	1000	0	0	1	[      1]	dummy-probes
188.643110513276	1	8	0	8	Trial8	0	1000	0	0	1	[      1]	dummy-probes
213.447204602326	1	9	0	9	Trial9	0	1000	0	0	1	[      1]	dummy-probes
261.780823555716	1	10	0	10	Trial10	0	1000	0	0	1	[      1]	dummy-probes
354.372129169676	1	11	0	11	Trial11	0	1000	0	0	1	[      1]	dummy-probes
378.470862129918	1	12	0	12	Trial12	0	1000	0	0	1	[      1]	dummy-probes
488.559836390906	1	13	0	13	Trial13	0	1000	0	0	1	[      1]	dummy-probes
506.885401389223	1	14	0	14	Trial14	0	1000	0	0	1	[      1]	dummy-probes
513.367096635207	1	15	0	15	Trial15	0	1000	0	0	1	[      1]	dummy-probes
623.174992956666	1	16	0	16	Trial16	0	1000	0	0	1	[      1]	dummy-probes
647.835887526564	1	17	0	17	Trial17	0	1000	0	0	1	[      1]	dummy-probes
690.366963951569	1	18	0	18	Trial18	0	1000	0	0	1	[      1]	dummy-probes
739.497918694831	1	19	0	19	Trial19	0	1000	0	0	1	[      1]	dummy-probes
752.145383721193	1	20	0	20	Trial20	0	1000	0	0	1	[      1]	dummy-probes
757.823250410066	1	21	0	21	Trial21	0	1000	0	0	1	[      1]	dummy-probes
776.126775768254	1	22	0	22	Trial22	0	1000	0	0	1	[      1]	dummy-probes
831.880663024476	1	23	0	23	Trial23	0	1000	0	0	1	[      1]	dummy-probes
844.158962944487	1	24	0	24	Trial24	0	1000	0	0	1	[      1]	dummy-probes
849.957743813005	1	25	0	25	Trial25	0	1000	0	0	1	[      1]	dummy-probes
886.921703081043	1	26	0	26	Trial26	0	1000	0	0	1	[      1]	dummy-probes
904.748573555989	1	27	0	27	Trial27	0	1000	0	0	1	[      1]	dummy-probes
