onset	duration	#item	bepoch	ecode	label	diff	dura	b_flags	a_flags	enable	bin	trial_type
60.7310922520498	1	1	0	1	Trial1	0	1000	0	0	1	[      1]	dummy-probes
66.7312962000339	1	2	0	2	Trial2	0	1000	0	0	1	[      1]	dummy-probes
97.1355747369276	1	3	0	3	Trial3	0	1000	0	0	1	[      1]	dummy-probes
189.515406584838	1	4	0	4	Trial4	0	1000	0	0	1	[      1]	dummy-probes
201.545539965268	1	5	0	5	Trial5	0	1000	0	0	1	[      1]	dummy-probes
208.015798707016	1	6	0	6	Trial6	0	1000	0	0	1	[      1]	dummy-probes
225.701877502789	1	7	0	7	Trial7	0	1000	0	0	1	[      1]	dummy-probes
287.555371316502	1	8	0	8	Trial8	0	1000	0	0	1	[      1]	dummy-probes
318.194426102489	1	9	0	9	Trial9	0	1000	0	0	1	[      1]	dummy-probes
336.11504779368	1	10	0	10	Trial10	0	1000	0	0	1	[      1]	dummy-probes
366.979174707492	1	11	0	11	Trial11	0	1000	0	0	1	[      1]	dummy-probes
379.586326760778	1	12	0	12	Trial12	0	1000	0	0	1	[      1]	dummy-probes
415.756177260247	1	13	0	13	Trial13	0	1000	0	0	1	[      1]	dummy-probes
446.973904735673	1	14	0	14	Trial14	0	1000	0	0	1	[      1]	dummy-probes
483.389863826593	1	15	0	15	Trial15	0	1000	0	0	1	[      1]	dummy-probes
577.073984603212	1	16	0	16	Trial16	0	1000	0	0	1	[      1]	dummy-probes
619.964272869183	1	17	0	17	Trial17	0	1000	0	0	1	[      1]	dummy-probes
632.331847128916	1	18	0	18	Trial18	0	1000	0	0	1	[      1]	dummy-probes
644.812204062255	1	19	0	19	Trial19	0	1000	0	0	1	[      1]	dummy-probes
699.84958844641	1	20	0	20	Trial20	0	1000	0	0	1	[      1]	dummy-probes
712.337057292787	1	21	0	21	Trial21	0	1000	0	0	1	[      1]	dummy-probes
724.00268387258	1	22	0	22	Trial22	0	1000	0	0	1	[      1]	dummy-probes
730.369844954217	1	23	0	23	Trial23	0	1000	0	0	1	[      1]	dummy-probes
748.858351325167	1	24	0	24	Trial24	0	1000	0	0	1	[      1]	dummy-probes
767.123046681297	1	25	0	25	Trial25	0	1000	0	0	1	[      1]	dummy-probes
779.61167823565	1	26	0	26	Trial26	0	1000	0	0	1	[      1]	dummy-probes
797.877257803966	1	27	0	27	Trial27	0	1000	0	0	1	[      1]	dummy-probes
865.048890717565	1	28	0	28	Trial28	0	1000	0	0	1	[      1]	dummy-probes
883.186342159934	1	29	0	29	Trial29	0	1000	0	0	1	[      1]	dummy-probes
889.435168326881	1	30	0	30	Trial30	0	1000	0	0	1	[      1]	dummy-probes
907.710906542611	1	31	0	31	Trial31	0	1000	0	0	1	[      1]	dummy-probes
963.194015554567	1	32	0	32	Trial32	0	1000	0	0	1	[      1]	dummy-probes
975.210736233875	1	33	0	33	Trial33	0	1000	0	0	1	[      1]	dummy-probes
981.347156866883	1	34	0	34	Trial34	0	1000	0	0	1	[      1]	dummy-probes
1024.23709999871	1	35	0	35	Trial35	0	1000	0	0	1	[      1]	dummy-probes
1030.36656086432	1	36	0	36	Trial36	0	1000	0	0	1	[      1]	dummy-probes
29.39739149	1	1	0	1	Trial1	0	1000	0	0	1	[      1]	dummy-surprises
35.87609874	1	2	0	2	Trial2	0	1000	0	0	1	[      1]	dummy-surprises
42.11510614	1	3	0	3	Trial3	0	1000	0	0	1	[      1]	dummy-surprises
47.89696222	1	4	0	4	Trial4	0	1000	0	0	1	[      1]	dummy-surprises
54.12877292	1	5	0	5	Trial5	0	1000	0	0	1	[      1]	dummy-surprises
60.26316621	1	6	0	6	Trial6	0	1000	0	0	1	[      1]	dummy-surprises
66.26236414	1	7	0	7	Trial7	0	1000	0	0	1	[      1]	dummy-surprises
72.62985196	1	8	0	8	Trial8	0	1000	0	0	1	[      1]	dummy-surprises
78.53232777	1	9	0	9	Trial9	0	1000	0	0	1	[      1]	dummy-surprises
90.43493038	1	10	0	10	Trial10	0	1000	0	0	1	[      1]	dummy-surprises
96.66699282	1	11	0	11	Trial11	0	1000	0	0	1	[      1]	dummy-surprises
103.2649039	1	12	0	12	Trial12	0	1000	0	0	1	[      1]	dummy-surprises
